countrycode,countryname,adminone,adminlevel,population,date,datatype,fcs people,fcs prevalence,rcsi people,rcsi prevalence,health access people,health access prevalence,market access people,market access prevalence
#country+code,#country+name,#adm1+name,#meta+adminlevel,#population+total,#date,#data+type,#population+fcs,#indicator+fcs+prevalence,#population+rcsi,#indicator+rcsi+prevalence,#population+health_access,#indicator+health_access+prevalence,#population+market_access,#indicator+market_access+prevalence
MDG,Madagascar,Haute Matsiatra,subnational,1441255,2024-01-17,SURVEY,564262,0.39150740153546737,345983,0.24005675609104565,99634,0.06913000138519272,120305,0.08347243211820952
MDG,Madagascar,Ihorombe,subnational,375351,2024-01-17,SURVEY,147503,0.39297351012785364,106591,0.2839768643216616,26517,0.07064589665433792,28009,0.0746207991914302
MDG,Madagascar,Itasy,subnational,880767,2024-01-17,SURVEY,234112,0.2658046906843694,170950,0.19409219464398647,80708,0.09163377836681075,130967,0.14869653381654854
MDG,Madagascar,Melaky,subnational,348053,2024-01-17,SURVEY,75993,0.21833743711446246,97252,0.2794172151942377,7639,0.02194781338388316,47085,0.1352811209787015
MDG,Madagascar,Menabe,subnational,711639,2024-01-17,SURVEY,110383,0.15511094810711612,163262,0.22941688131201354,75251,0.1057432209308371,89953,0.1264025720906246
MDG,Madagascar,Sava,subnational,1178796,2024-01-17,SURVEY,430816,0.3654712096070906,216517,0.1836763952371742,139117,0.11801617922015345,133261,0.11304839853545481
MDG,Madagascar,Sofia,subnational,1498769,2024-01-17,SURVEY,465706,0.31072566886558234,363898,0.24279792282866805,81336,0.05426853095200182,194442,0.12973446875402414
MDG,Madagascar,Vakinankaratra,subnational,2167330,2024-01-17,SURVEY,842189,0.38858364900591974,614865,0.2836969912288392,188589,0.08701445452137309,322024,0.14858097290214226
MDG,Madagascar,Vatovavy Fitovinany,subnational,1702391,2024-01-17,SURVEY,713254,0.41897190480917723,477869,0.2807046089881819,188602,0.11078653493821336,258560,0.1518805021878053
MDG,Madagascar,Alaotra Mangoro,subnational,1234447,2024-01-16,SURVEY,280516,0.2272402136341212,370279,0.2999553646288581,79797,0.06464188098874006,97315,0.07883284645311525
MDG,Madagascar,Amoron I Mania,subnational,859365,2024-01-16,SURVEY,382789,0.44543238321318646,247706,0.288243063192008,78831,0.09173170395140964,31033,0.03611155831329271
MDG,Madagascar,Analamanga,subnational,4024795,2024-01-16,SURVEY,969420,0.24086195694439097,682238,0.16950875758889583,387501,0.09627839585608632,287986,0.07155296108248992
MDG,Madagascar,Analanjirofo,subnational,1244087,2024-01-16,SURVEY,372946,0.2997748549739689,300486,0.24153133985002656,116497,0.09364052920005635,159310,0.12805374543741715
MDG,Madagascar,Androy,subnational,882088,2024-01-16,SURVEY,411831,0.46688198909859335,328111,0.3719708237726848,89315,0.10125406988871859,218532,0.24774398926184235
MDG,Madagascar,Anosy,subnational,807418,2024-01-16,SURVEY,358427,0.4439175247517395,353772,0.43815223341565335,149048,0.1845983121505837,191190,0.23679184759319208
MDG,Madagascar,Atsimo Andrefana,subnational,1582561,2024-01-16,SURVEY,555412,0.35095771979721474,480107,0.3033734560626731,33048,0.02088260945695005,326001,0.2059958510288071
MDG,Madagascar,Atsimo Atsinanana,subnational,1080117,2024-01-16,SURVEY,537575,0.4977007120524906,356863,0.33039291113833036,81470,0.07542704409616093,155826,0.1442677043320307
MDG,Madagascar,Atsinanana,subnational,1527185,2024-01-16,SURVEY,364398,0.23860763430756587,263767,0.17271450413669595,138186,0.09048409887748533,222020,0.14537858871060153
MDG,Madagascar,Betsiboka,subnational,352773,2024-01-16,SURVEY,71384,0.2023510869596029,99369,0.2816797203867643,19511,0.05530751516952884,41123,0.11657071261122591
MDG,Madagascar,Boeny,subnational,961100,2024-01-16,SURVEY,140041,0.14570908334200394,232844,0.24226823431484756,132304,0.1376589324732078,125138,0.13020276231622635
MDG,Madagascar,Bongolava,subnational,549694,2024-01-16,SURVEY,188016,0.3420375699934873,146533,0.2665719473015896,50241,0.09139811417970817,102838,0.1870822675888767
MDG,Madagascar,Diana,subnational,841329,2024-01-16,SURVEY,159962,0.1901301393390695,161336,0.1917632697791233,72320,0.08595921251259199,68516,0.0814377878257031
MDG,Madagascar,Haute Matsiatra,subnational,1441255,2024-01-16,SURVEY,547580,0.37993276692882244,341522,0.23696153699380054,103330,0.07169448223874976,122435,0.08495031151151641
MDG,Madagascar,Ihorombe,subnational,375351,2024-01-16,SURVEY,138031,0.36773846346486355,102186,0.2722411822534108,20059,0.05344066225400174,21632,0.057631378825688126
MDG,Madagascar,Itasy,subnational,880767,2024-01-16,SURVEY,244439,0.27752969854683474,176149,0.1999950043541595,84451,0.09588350305507314,135800,0.15418379662271633
MDG,Madagascar,Melaky,subnational,348053,2024-01-16,SURVEY,75748,0.2176335213315213,97116,0.27902647010656423,7442,0.02138181173844748,48299,0.1387690955113158
MDG,Madagascar,Menabe,subnational,711639,2024-01-16,SURVEY,106330,0.14941564472998248,161441,0.2268579996318358,84463,0.11868798646504757,99965,0.14047150310761497
MDG,Madagascar,Sava,subnational,1178796,2024-01-16,SURVEY,417955,0.3545609248758903,216606,0.18375189600236172,132323,0.11225267136977052,136166,0.11551277744410399
MDG,Madagascar,Sofia,subnational,1498769,2024-01-16,SURVEY,462128,0.3083383763608668,358944,0.23949254354740454,81408,0.05431656493989618,196403,0.13104287585345037
MDG,Madagascar,Vakinankaratra,subnational,2167330,2024-01-16,SURVEY,843927,0.3893855573447514,615027,0.2837717375757268,189388,0.0873830497921624,322307,0.14871154831059413
MDG,Madagascar,Vatovavy Fitovinany,subnational,1702391,2024-01-16,SURVEY,689194,0.40483884137075443,456356,0.2680676765795872,196525,0.11544057739966905,256437,0.15063343262505502
MDG,Madagascar,Alaotra Mangoro,subnational,1234447,2024-01-15,SURVEY,278366,0.22549854307232303,367983,0.2980954224847239,79224,0.06417769925352217,99009,0.08020512042826376
MDG,Madagascar,Amoron I Mania,subnational,859365,2024-01-15,SURVEY,369995,0.43054464633770284,255092,0.2968377813850925,80293,0.09343296045173263,31194,0.03629888422475061
MDG,Madagascar,Analamanga,subnational,4024795,2024-01-15,SURVEY,969420,0.24086195694439097,682238,0.16950875758889583,387501,0.09627839585608632,287986,0.07155296108248992
MDG,Madagascar,Analanjirofo,subnational,1244087,2024-01-15,SURVEY,406417,0.3266789219724987,265753,0.21361287434078163,127939,0.10283766328239102,189155,0.1520432252728306
MDG,Madagascar,Androy,subnational,882088,2024-01-15,SURVEY,411831,0.46688198909859335,328111,0.3719708237726848,89315,0.10125406988871859,218532,0.24774398926184235
MDG,Madagascar,Anosy,subnational,807418,2024-01-15,SURVEY,358427,0.4439175247517395,353772,0.43815223341565335,149048,0.1845983121505837,191190,0.23679184759319208
MDG,Madagascar,Atsimo Andrefana,subnational,1582561,2024-01-15,SURVEY,563917,0.3563315638914164,491127,0.3103368527342706,34208,0.021615600815135326,335737,0.2121479045673437
MDG,Madagascar,Atsimo Atsinanana,subnational,1080117,2024-01-15,SURVEY,538527,0.498582098050489,356385,0.32995036648807485,81220,0.0751955424791974,155615,0.14407235512449118
MDG,Madagascar,Atsinanana,subnational,1527185,2024-01-15,SURVEY,371919,0.24353238147310247,239907,0.15709098766685112,122487,0.08020443642957548,197859,0.1295579775862125
MDG,Madagascar,Betsiboka,subnational,352773,2024-01-15,SURVEY,71384,0.2023510869596029,99369,0.2816797203867643,19511,0.05530751516952884,41123,0.11657071261122591
MDG,Madagascar,Boeny,subnational,961100,2024-01-15,SURVEY,141806,0.1475455207574654,240447,0.25017896160649256,136508,0.142033087087712,126484,0.13160337113723858
MDG,Madagascar,Bongolava,subnational,549694,2024-01-15,SURVEY,191136,0.3477134551223044,144938,0.263670332948877,49576,0.09018835032290784,101199,0.1841006087022962
MDG,Madagascar,Diana,subnational,841329,2024-01-15,SURVEY,154867,0.18407424443945233,167408,0.19898042264084562,73224,0.08703374618585945,64000,0.07607008435465318
MDG,Madagascar,Haute Matsiatra,subnational,1441255,2024-01-15,SURVEY,524585,0.3639779220193512,355670,0.24677798168956916,110423,0.07661585837183643,119452,0.08288052850439706
MDG,Madagascar,Ihorombe,subnational,375351,2024-01-15,SURVEY,148438,0.39546451188354365,111376,0.2967249321301928,13060,0.03479408895141128,22143,0.058992776856063314
MDG,Madagascar,Itasy,subnational,880767,2024-01-15,SURVEY,259372,0.29448423930506024,182735,0.20747257787814483,98353,0.11166744439789411,143664,0.16311237818855612
MDG,Madagascar,Melaky,subnational,348053,2024-01-15,SURVEY,75412,0.2166681511149164,97198,0.27926206640942614,7510,0.021577177906813908,48329,0.13885528928065552
MDG,Madagascar,Menabe,subnational,711639,2024-01-15,SURVEY,93791,0.13179575599426113,138710,0.19491624264549864,78426,0.11020475269061983,97889,0.13755429367980113
MDG,Madagascar,Sava,subnational,1178796,2024-01-15,SURVEY,437025,0.3707384483829263,223651,0.1897283329770376,138690,0.11765394521189416,142542,0.12092168619506685
MDG,Madagascar,Sofia,subnational,1498769,2024-01-15,SURVEY,437640,0.29199963436660353,346953,0.23149197774973995,85639,0.0571395763401216,192426,0.12838936487210503
MDG,Madagascar,Vakinankaratra,subnational,2167330,2024-01-15,SURVEY,875521,0.4039629405766542,601098,0.27734493593499837,195280,0.09010165481398863,323443,0.1492358447690584
MDG,Madagascar,Vatovavy Fitovinany,subnational,1702391,2024-01-15,SURVEY,649091,0.3812819734126884,492911,0.28954041697823824,173317,0.10180798653188368,216814,0.12735852104481285
MDG,Madagascar,Alaotra Mangoro,subnational,1234447,2024-01-14,SURVEY,271366,0.21982798775484083,356769,0.2890111928661174,78162,0.0633174460019851,94500,0.07655251209651266
MDG,Madagascar,Amoron I Mania,subnational,859365,2024-01-14,SURVEY,374630,0.43593816364408605,253860,0.2954041647030074,81786,0.09517026155521904,34465,0.04010520598290959
MDG,Madagascar,Analamanga,subnational,4024795,2024-01-14,SURVEY,969420,0.24086195694439097,682238,0.16950875758889583,387501,0.09627839585608632,287986,0.07155296108248992
MDG,Madagascar,Analanjirofo,subnational,1244087,2024-01-14,SURVEY,394689,0.3172519285226837,270236,0.21721632008050884,123334,0.09913617348851402,192045,0.15436621393841427
MDG,Madagascar,Androy,subnational,882088,2024-01-14,SURVEY,411831,0.46688198909859335,328111,0.3719708237726848,89315,0.10125406988871859,218532,0.24774398926184235
MDG,Madagascar,Anosy,subnational,807418,2024-01-14,SURVEY,358427,0.4439175247517395,353772,0.43815223341565335,149048,0.1845983121505837,191190,0.23679184759319208
MDG,Madagascar,Atsimo Andrefana,subnational,1582561,2024-01-14,SURVEY,585788,0.37015192463355284,520466,0.3288757905698422,35102,0.022180512498921442,347133,0.21934889081684686
MDG,Madagascar,Atsimo Atsinanana,subnational,1080117,2024-01-14,SURVEY,538527,0.498582098050489,356385,0.32995036648807485,81220,0.0751955424791974,155615,0.14407235512449118
MDG,Madagascar,Atsinanana,subnational,1527185,2024-01-14,SURVEY,382598,0.2505249855125607,239780,0.15700782812822284,86545,0.05666964117870971,198298,0.12984543457406927
MDG,Madagascar,Betsiboka,subnational,352773,2024-01-14,SURVEY,71384,0.2023510869596029,99369,0.2816797203867643,19511,0.05530751516952884,41123,0.11657071261122591
MDG,Madagascar,Boeny,subnational,961100,2024-01-14,SURVEY,138790,0.14440744979710748,242117,0.2519165539486006,124103,0.12912600145666425,110139,0.11459681614816357
MDG,Madagascar,Bongolava,subnational,549694,2024-01-14,SURVEY,188133,0.34225041568581793,143449,0.26096155315502806,48955,0.08905864880369896,105552,0.192019559973367
MDG,Madagascar,Diana,subnational,841329,2024-01-14,SURVEY,157375,0.18705524236059853,166546,0.1979558531799094,66901,0.07951820659885812,56925,0.067660808078647
MDG,Madagascar,Haute Matsiatra,subnational,1441255,2024-01-14,SURVEY,551183,0.3824326715258577,372456,0.25842477562957283,106019,0.07356018108953949,105426,0.07314876346323462
MDG,Madagascar,Ihorombe,subnational,375351,2024-01-14,SURVEY,144352,0.3845787010025283,105795,0.28185618261307416,13232,0.035252337145764895,22617,0.0602556007576908
MDG,Madagascar,Itasy,subnational,880767,2024-01-14,SURVEY,256560,0.29129156746335866,180984,0.20548453790843663,96758,0.10985652278071271,143357,0.16276381835377574
MDG,Madagascar,Melaky,subnational,348053,2024-01-14,SURVEY,75412,0.2166681511149164,97198,0.27926206640942614,7510,0.021577177906813908,48329,0.13885528928065552
MDG,Madagascar,Menabe,subnational,711639,2024-01-14,SURVEY,91531,0.12861998850540793,147782,0.20766427922022263,77361,0.10870820739166909,100590,0.14134975739103675
MDG,Madagascar,Sava,subnational,1178796,2024-01-14,SURVEY,431167,0.365768971051819,213478,0.18109834101914157,125316,0.10630847067686011,129707,0.11003345786717973
MDG,Madagascar,Sofia,subnational,1498769,2024-01-14,SURVEY,436577,0.29129038564315113,367223,0.24501641013391662,82827,0.05526335831786007,202621,0.1351916139178219
MDG,Madagascar,Vakinankaratra,subnational,2167330,2024-01-14,SURVEY,914413,0.4219076005961252,625623,0.2886607023388224,219045,0.10106675033335948,331111,0.15277368928589555
MDG,Madagascar,Vatovavy Fitovinany,subnational,1702391,2024-01-14,SURVEY,647955,0.3806146766518385,491500,0.2887115827092601,172130,0.10111073190589001,215645,0.12667183978298754
MDG,Madagascar,Alaotra Mangoro,subnational,1234447,2024-01-13,SURVEY,274723,0.22254742406923914,356162,0.28851976323192174,79208,0.06416475082235461,98051,0.07942908054772782
MDG,Madagascar,Amoron I Mania,subnational,859365,2024-01-13,SURVEY,374630,0.43593816364408605,253860,0.2954041647030074,81786,0.09517026155521904,34465,0.04010520598290959
MDG,Madagascar,Analamanga,subnational,4024795,2024-01-13,SURVEY,1001115,0.2487368921895401,738525,0.18349381769754733,443121,0.11009778137768507,281407,0.0699183156998667
MDG,Madagascar,Analanjirofo,subnational,1244087,2024-01-13,SURVEY,394689,0.3172519285226837,270236,0.21721632008050884,123334,0.09913617348851402,192045,0.15436621393841427
MDG,Madagascar,Androy,subnational,882088,2024-01-13,SURVEY,427352,0.4844777391824852,327794,0.3716114491978125,84399,0.09568097763434158,226620,0.2569131424529072
MDG,Madagascar,Anosy,subnational,807418,2024-01-13,SURVEY,356383,0.44138599833048064,357170,0.442360710313617,140502,0.17401395559672936,190427,0.23584685999073593
MDG,Madagascar,Atsimo Andrefana,subnational,1582561,2024-01-13,SURVEY,584599,0.36940061078214365,521684,0.32964542914933453,34997,0.02211416210756056,345525,0.21833303457202946
MDG,Madagascar,Atsimo Atsinanana,subnational,1080117,2024-01-13,SURVEY,537450,0.49758498384897193,338725,0.313600285894954,82478,0.07636020797841403,159349,0.14752938802000154
MDG,Madagascar,Atsinanana,subnational,1527185,2024-01-13,SURVEY,397280,0.260138752017601,234277,0.1534044663875038,101878,0.06670967183923429,196258,0.12850964355988306
MDG,Madagascar,Betsiboka,subnational,352773,2024-01-13,SURVEY,71384,0.2023510869596029,99369,0.2816797203867643,19511,0.05530751516952884,41123,0.11657071261122591
MDG,Madagascar,Boeny,subnational,961100,2024-01-13,SURVEY,138790,0.14440744979710748,242117,0.2519165539486006,124103,0.12912600145666425,110139,0.11459681614816357
MDG,Madagascar,Bongolava,subnational,549694,2024-01-13,SURVEY,202209,0.36785738974775056,155839,0.2835013662146576,45108,0.0820602007662445,123422,0.22452855588745738
MDG,Madagascar,Diana,subnational,841329,2024-01-13,SURVEY,157375,0.18705524236059853,166546,0.1979558531799094,66901,0.07951820659885812,56925,0.067660808078647
MDG,Madagascar,Haute Matsiatra,subnational,1441255,2024-01-13,SURVEY,548825,0.38079659740989624,371298,0.2576213092062126,107276,0.07443232258664648,107255,0.07441777428317756
MDG,Madagascar,Ihorombe,subnational,375351,2024-01-13,SURVEY,144352,0.3845787010025283,105795,0.28185618261307416,13232,0.035252337145764895,22617,0.0602556007576908
MDG,Madagascar,Itasy,subnational,880767,2024-01-13,SURVEY,262755,0.29832520973197224,181231,0.20576497529993745,96554,0.10962490647356225,143946,0.16343255367197
MDG,Madagascar,Melaky,subnational,348053,2024-01-13,SURVEY,75279,0.21628602540417696,98622,0.2833533973274186,7567,0.021740935230843236,48573,0.13955633193795197
MDG,Madagascar,Menabe,subnational,711639,2024-01-13,SURVEY,91385,0.1284148283048006,148615,0.2088348165291672,75924,0.10668892514322569,99440,0.13973376950954067
MDG,Madagascar,Sava,subnational,1178796,2024-01-13,SURVEY,431167,0.365768971051819,213478,0.18109834101914157,125316,0.10630847067686011,129707,0.11003345786717973
MDG,Madagascar,Sofia,subnational,1498769,2024-01-13,SURVEY,436577,0.29129038564315113,367223,0.24501641013391662,82827,0.05526335831786007,202621,0.1351916139178219
MDG,Madagascar,Vakinankaratra,subnational,2167330,2024-01-13,SURVEY,914413,0.4219076005961252,625623,0.2886607023388224,219045,0.10106675033335948,331111,0.15277368928589555
MDG,Madagascar,Vatovavy Fitovinany,subnational,1702391,2024-01-13,SURVEY,660268,0.3878474451521419,519122,0.30493699743478436,176616,0.1037458492203025,225737,0.13259997262673498
MDG,Madagascar,Alaotra Mangoro,subnational,1234447,2024-01-12,SURVEY,269601,0.21839819773550423,346087,0.28035792545163946,78314,0.06344054004522116,113938,0.09229885574286968
MDG,Madagascar,Amoron I Mania,subnational,859365,2024-01-12,SURVEY,374630,0.43593816364408605,253860,0.2954041647030074,81786,0.09517026155521904,34465,0.04010520598290959
MDG,Madagascar,Analamanga,subnational,4024795,2024-01-12,SURVEY,952898,0.23675690314661993,712895,0.17712579149993973,398084,0.0989078847970155,305071,0.07579790536091977
MDG,Madagascar,Analanjirofo,subnational,1244087,2024-01-12,SURVEY,404004,0.3247393470070823,275974,0.22182853771480612,125426,0.10081770808633159,196088,0.15761598666331214
MDG,Madagascar,Androy,subnational,882088,2024-01-12,SURVEY,440064,0.4988889997369877,329630,0.3736928741803539,81838,0.0927775449626573,219167,0.24846387208532486
MDG,Madagascar,Anosy,subnational,807418,2024-01-12,SURVEY,351062,0.4347958554305205,338141,0.41879299198184833,129152,0.15995680056674486,200405,0.2482047712585055
MDG,Madagascar,Atsimo Andrefana,subnational,1582561,2024-01-12,SURVEY,543453,0.34340098106802835,533016,0.3368059746196197,34293,0.021669298234194754,333046,0.21044749617866232
MDG,Madagascar,Atsimo Atsinanana,subnational,1080117,2024-01-12,SURVEY,536486,0.49669248794343573,339498,0.3143159491055136,82863,0.07671666601035579,155346,0.1438233080305189
MDG,Madagascar,Atsinanana,subnational,1527185,2024-01-12,SURVEY,392908,0.25727596853033524,230301,0.15080098350887416,100203,0.06561284317127594,195233,0.12783847405520615
MDG,Madagascar,Betsiboka,subnational,352773,2024-01-12,SURVEY,71384,0.2023510869596029,99369,0.2816797203867643,19511,0.05530751516952884,41123,0.11657071261122591
MDG,Madagascar,Boeny,subnational,961100,2024-01-12,SURVEY,138790,0.14440744979710748,242117,0.2519165539486006,124103,0.12912600145666425,110139,0.11459681614816357
MDG,Madagascar,Bongolava,subnational,549694,2024-01-12,SURVEY,201019,0.36569254894541325,156418,0.28455467951260155,44979,0.08182554929416011,122569,0.22297678344679045
MDG,Madagascar,Diana,subnational,841329,2024-01-12,SURVEY,157375,0.18705524236059853,166546,0.1979558531799094,66901,0.07951820659885812,56925,0.067660808078647
MDG,Madagascar,Haute Matsiatra,subnational,1441255,2024-01-12,SURVEY,547816,0.38009651310836734,367857,0.2552338066476786,107978,0.07491945782753037,111477,0.07734713444985646
MDG,Madagascar,Ihorombe,subnational,375351,2024-01-12,SURVEY,143824,0.38317201765813863,105991,0.2823783605212188,13179,0.03511114651006974,22893,0.060990894208626224
MDG,Madagascar,Itasy,subnational,880767,2024-01-12,SURVEY,266631,0.30272591956783124,184771,0.20978419945343094,97256,0.11042193905993299,144146,0.16365962848290183
MDG,Madagascar,Melaky,subnational,348053,2024-01-12,SURVEY,75279,0.21628602540417696,98622,0.2833533973274186,7567,0.021740935230843236,48573,0.13955633193795197
MDG,Madagascar,Menabe,subnational,711639,2024-01-12,SURVEY,91385,0.1284148283048006,148615,0.2088348165291672,75924,0.10668892514322569,99440,0.13973376950954067
MDG,Madagascar,Sava,subnational,1178796,2024-01-12,SURVEY,424227,0.3598816080136003,216095,0.1833184028449367,128063,0.10863881451922133,130344,0.1105738397483534
MDG,Madagascar,Sofia,subnational,1498769,2024-01-12,SURVEY,436825,0.29145585477148245,366808,0.24473951622965248,82911,0.055319409850486174,202156,0.13488135930220066
MDG,Madagascar,Vakinankaratra,subnational,2167330,2024-01-12,SURVEY,922985,0.42586269742032823,631044,0.2911619365763405,220597,0.10178283879243125,334386,0.15428476512575381
MDG,Madagascar,Vatovavy Fitovinany,subnational,1702391,2024-01-12,SURVEY,694769,0.4081136472173549,514118,0.30199760219597027,187486,0.11013098635977281,241901,0.1420948536499547
MDG,Madagascar,Alaotra Mangoro,subnational,1234447,2024-01-11,SURVEY,281273,0.22785344368774035,378335,0.3064813637199491,76431,0.0619151795444444,108558,0.087940556845954
MDG,Madagascar,Amoron I Mania,subnational,859365,2024-01-11,SURVEY,373683,0.4348361871847236,253251,0.29469550191129495,81320,0.0946280007540461,34286,0.0398969125875537
MDG,Madagascar,Analamanga,subnational,4024795,2024-01-11,SURVEY,893331,0.2219568946989847,773895,0.19228184292616146,318868,0.07922589053932019,326355,0.08108610121236312
MDG,Madagascar,Analanjirofo,subnational,1244087,2024-01-11,SURVEY,404004,0.3247393470070823,275974,0.22182853771480612,125426,0.10081770808633159,196088,0.15761598666331214
MDG,Madagascar,Androy,subnational,882088,2024-01-11,SURVEY,445892,0.5054960502806977,330479,0.37465536318371856,71968,0.08158824787731257,218853,0.2481078985316658
MDG,Madagascar,Anosy,subnational,807418,2024-01-11,SURVEY,363050,0.4496431835802521,347989,0.4309898961876005,139481,0.17274925815270342,194942,0.2414387591061879
MDG,Madagascar,Atsimo Andrefana,subnational,1582561,2024-01-11,SURVEY,517073,0.32673179738411345,563198,0.35587759334395325,37721,0.023835423289404575,302376,0.1910675165127916
MDG,Madagascar,Atsimo Atsinanana,subnational,1080117,2024-01-11,SURVEY,544910,0.5044916430349675,325783,0.30161825061544256,85848,0.07948031031750609,156124,0.1445436003692193
MDG,Madagascar,Atsinanana,subnational,1527185,2024-01-11,SURVEY,388138,0.2541525748353998,126792,0.08302338184046576,103338,0.06766566569616715,86316,0.056519686392417064
MDG,Madagascar,Betsiboka,subnational,352773,2024-01-11,SURVEY,70473,0.1997686897806805,100627,0.28524575293460674,19414,0.05503253433341867,41249,0.11692788280282221
MDG,Madagascar,Boeny,subnational,961100,2024-01-11,SURVEY,138790,0.14440744979710748,242117,0.2519165539486006,124103,0.12912600145666425,110139,0.11459681614816357
MDG,Madagascar,Bongolava,subnational,549694,2024-01-11,SURVEY,201019,0.36569254894541325,156418,0.28455467951260155,44979,0.08182554929416011,122569,0.22297678344679045
MDG,Madagascar,Diana,subnational,841329,2024-01-11,SURVEY,157375,0.18705524236059853,166546,0.1979558531799094,66901,0.07951820659885812,56925,0.067660808078647
MDG,Madagascar,Haute Matsiatra,subnational,1441255,2024-01-11,SURVEY,587583,0.40768843820142864,352301,0.24444043559259118,102453,0.07108594905787255,110318,0.07654298224312675
MDG,Madagascar,Ihorombe,subnational,375351,2024-01-11,SURVEY,143824,0.38317201765813863,105991,0.2823783605212188,13179,0.03511114651006974,22893,0.060990894208626224
MDG,Madagascar,Itasy,subnational,880767,2024-01-11,SURVEY,267916,0.3041848752280682,180049,0.2044229631673303,97548,0.11075346828389347,144424,0.16397526247009708
MDG,Madagascar,Melaky,subnational,348053,2024-01-11,SURVEY,74864,0.21509367826164405,97194,0.27925057390684754,7426,0.021335820369316902,48188,0.13845017856475883
MDG,Madagascar,Menabe,subnational,711639,2024-01-11,SURVEY,91385,0.1284148283048006,148615,0.2088348165291672,75924,0.10668892514322569,99440,0.13973376950954067
MDG,Madagascar,Sava,subnational,1178796,2024-01-11,SURVEY,424227,0.3598816080136003,216095,0.1833184028449367,128063,0.10863881451922133,130344,0.1105738397483534
MDG,Madagascar,Sofia,subnational,1498769,2024-01-11,SURVEY,436825,0.29145585477148245,366808,0.24473951622965248,82911,0.055319409850486174,202156,0.13488135930220066
MDG,Madagascar,Vakinankaratra,subnational,2167330,2024-01-11,SURVEY,887463,0.4094729459750015,654462,0.3019669362764323,227290,0.1048709702721782,340901,0.15729076790336496
MDG,Madagascar,Vatovavy Fitovinany,subnational,1702391,2024-01-11,SURVEY,673242,0.3954684910810736,514179,0.30203343415231876,194167,0.11405546669360918,249781,0.14672363751923032
MDG,Madagascar,Alaotra Mangoro,subnational,1234447,2024-01-10,SURVEY,279028,0.22603481558949068,377728,0.3059896455659903,75478,0.061143186093373623,108005,0.08749260065357552
MDG,Madagascar,Amoron I Mania,subnational,859365,2024-01-10,SURVEY,373683,0.4348361871847236,253251,0.29469550191129495,81320,0.0946280007540461,34286,0.0398969125875537
MDG,Madagascar,Analamanga,subnational,4024795,2024-01-10,SURVEY,945090,0.23481692856406353,744772,0.18504594643950809,395686,0.09831205845123431,314848,0.07822708200422708
MDG,Madagascar,Analanjirofo,subnational,1244087,2024-01-10,SURVEY,404004,0.3247393470070823,275974,0.22182853771480612,125426,0.10081770808633159,196088,0.15761598666331214
MDG,Madagascar,Androy,subnational,882088,2024-01-10,SURVEY,457093,0.5181943298174332,326148,0.3697454222254469,69475,0.07876199868380794,221234,0.2508071757012906
MDG,Madagascar,Anosy,subnational,807418,2024-01-10,SURVEY,380620,0.4714039072698404,354169,0.4386439242127374,143917,0.17824330902103236,179176,0.22191231803105702
MDG,Madagascar,Atsimo Andrefana,subnational,1582561,2024-01-10,SURVEY,499176,0.315422912608108,505481,0.31940696124825524,37965,0.023989591811627808,320245,0.20235870844788922
MDG,Madagascar,Atsimo Atsinanana,subnational,1080117,2024-01-10,SURVEY,545594,0.5051249077646218,326686,0.3024542711576616,83174,0.07700462849617296,158966,0.14717479680442025
MDG,Madagascar,Atsinanana,subnational,1527185,2024-01-10,SURVEY,376084,0.24625962146039937,125433,0.08213350063890101,93377,0.061143232819277575,79967,0.052362368665294125
MDG,Madagascar,Betsiboka,subnational,352773,2024-01-10,SURVEY,57613,0.16331465276537604,89187,0.25281696728491126,11653,0.03303258326431175,43276,0.12267378739302609
MDG,Madagascar,Boeny,subnational,961100,2024-01-10,SURVEY,138790,0.14440744979710748,242117,0.2519165539486006,124103,0.12912600145666425,110139,0.11459681614816357
MDG,Madagascar,Bongolava,subnational,549694,2024-01-10,SURVEY,201019,0.36569254894541325,156418,0.28455467951260155,44979,0.08182554929416011,122569,0.22297678344679045
MDG,Madagascar,Diana,subnational,841329,2024-01-10,SURVEY,157375,0.18705524236059853,166546,0.1979558531799094,66901,0.07951820659885812,56925,0.067660808078647
MDG,Madagascar,Haute Matsiatra,subnational,1441255,2024-01-10,SURVEY,593454,0.41176197133748016,355635,0.24675369729853497,102524,0.07113524723744877,111023,0.07703214677007884
MDG,Madagascar,Ihorombe,subnational,375351,2024-01-10,SURVEY,148178,0.3947718269033518,100026,0.2664865685718168,13392,0.03567861552946763,23456,0.06249082315806301
MDG,Madagascar,Itasy,subnational,880767,2024-01-10,SURVEY,271298,0.3080247102809256,191660,0.21760579131597801,96223,0.10924909766147006,140796,0.15985612539979357
MDG,Madagascar,Melaky,subnational,348053,2024-01-10,SURVEY,76719,0.22042332633248385,95256,0.27368245640750116,7346,0.021105976764459133,49416,0.14197837685639828
MDG,Madagascar,Menabe,subnational,711639,2024-01-10,SURVEY,91385,0.1284148283048006,148615,0.2088348165291672,75924,0.10668892514322569,99440,0.13973376950954067
MDG,Madagascar,Sava,subnational,1178796,2024-01-10,SURVEY,424227,0.3598816080136003,216095,0.1833184028449367,128063,0.10863881451922133,130344,0.1105738397483534
MDG,Madagascar,Sofia,subnational,1498769,2024-01-10,SURVEY,436825,0.29145585477148245,366808,0.24473951622965248,82911,0.055319409850486174,202156,0.13488135930220066
